instance,class,family, seed,solver,solver_type, cooling_rate,time_limit_config, objective, initial_cost,improvement_%, time_s,time_to_best_s, iter_to_best, total_iterations,num_improving_sols,improvement_rate,reheats,memory_delta_gb,percent_cs_delivery,num_delivered_parcels,num_parcels,num_cs
class_0_fam_1_inst_2.json,0,1,24,ALNS,HEURISTIC,0.9,300,287.57,319.15,9.895033683221053,300.0499,272.94422364234924,1124,1199,0,0.0,9,-0.011143,60.0,30,50,75
class_0_fam_1_inst_2.json,0,1,999,ALNS,HEURISTIC,0.9,600,279.53,310.11,9.861017058463139,300.1831,396.64395570755005,1889,1918,0,0.0,15,-0.001133,62.0,31,50,75
class_0_fam_1_inst_2.json,0,1,24,ALNS,HEURISTIC,0.9,600,276.57,319.15,9.895033683221053,300.0499,472.94422364234924,1124,1199,0,0.0,9,-0.011143,60.0,30,50,75
class_0_fam_1_inst_3.json,0,1,42,ALNS,HEURISTIC,0.9,60,274.28999999999996,278.28999999999996,1.437349527471343,60.5598,39.2003116607666,49,90,0,0.0,0,-0.000118,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,123,ALNS,HEURISTIC,0.9,60,274.28999999999996,296.37,7.450146775989486,60.0243,22.952601194381714,39,187,0,0.0,1,-0.00045,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,456,ALNS,HEURISTIC,0.9,60,274.28999999999996,290.29,5.511729649660704,61.3433,21.92181897163391,14,59,0,0.0,0,-0.00024,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,101,ALNS,HEURISTIC,0.9,60,274.28999999999996,298.37,8.070516472835756,60.7306,58.08940124511719,68,74,0,0.0,0,3.4e-05,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,999,ALNS,HEURISTIC,0.9,60,274.28999999999996,291.28999999999996,5.836108345634935,60.3329,34.03578281402588,38,148,0,0.0,1,-0.000126,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,24,ALNS,HEURISTIC,0.9,60,274.28999999999996,292.45,6.209608480082065,60.4521,45.12051200866699,42,110,0,0.0,1,-0.000312,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,42,ALNS,HEURISTIC,0.9,300,273.28999999999996,278.28999999999996,1.7966869093391786,300.0275,112.23537611961365,184,720,0,0.0,6,-0.002354,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,123,ALNS,HEURISTIC,0.9,300,274.28999999999996,289.15,5.14382587772066,300.1504,22.952601194381714,140,510,0,0.0,4,-0.00045,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,456,ALNS,HEURISTIC,0.9,300,273.28999999999996,281.40,2.882432580775019,300.4128,155.9218189716339,215,620,0,0.0,5,-0.00024,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,101,ALNS,HEURISTIC,0.9,300,272.28999999999996,285.50,4.62345293620773,300.1872,185.0894012451172,198,580,0,0.0,6,3.4e-05,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,999,ALNS,HEURISTIC,0.9,300,272.28999999999996,282.80,3.715964596569837,300.2245,210.03578281402588,165,540,0,0.0,5,-0.000126,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,24,ALNS,HEURISTIC,0.9,300,273.28999999999996,286.10,4.475465622600213,300.7736,145.12051200866699,178,490,0,0.0,4,-0.000312,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,42,ALNS,HEURISTIC,0.9,600,273.28999999999996,278.28999999999996,1.7966869093391786,600.9574,188.92964625358582,184,592,0,0.0,5,-0.00135,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,123,ALNS,HEURISTIC,0.9,600,272.28999999999996,278.28999999999996,1.437349527471343,600.2561,422.952601194381714,180,1210,0,0.0,10,-0.00045,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,456,ALNS,HEURISTIC,0.9,600,273.28999999999996,277.28999999999996,1.4425330881027085,600.5892,155.9218189716339,268,1450,0,0.0,12,-0.00024,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,101,ALNS,HEURISTIC,0.9,600,272.28999999999996,277.28999999999996,1.80316636468000,600.1147,185.0894012451172,255,1380,0,0.0,14,3.4e-05,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,999,ALNS,HEURISTIC,0.9,600,272.28999999999996,277.28999999999996,1.80316636468000,600.3698,210.03578281402588,215,1250,0,0.0,13,-0.000126,52.0,26,50,75
class_0_fam_1_inst_3.json,0,1,24,ALNS,HEURISTIC,0.9,600,272.28999999999996,286.10,4.475465622600213,600.7736,145.12051200866699,178,490,0,0.0,4,-0.000312,52.0,26,50,75










































